User_id,content_id,watch_date,watch_time_minutes,device_type
56431,35885,2023-04-01 11:51:44,88.32,Mobile
3611,12264,2024-03-06 18:58:52,179.12,Mobile
61035,34164,2022-03-06 02:31:17,76.15,Tablet
59863,39458,2021-12-07 00:30:45,100.38,Smart_TV
40893,13051,2024-10-04 12:00:23,58.88,Desktop
45398,41101,2022-06-02 15:08:35,61.4,Tablet
57146,13277,2024-09-09 00:33:30,114.03,Smart_TV
58774,45066,2025-09-30 20:44:59,137.6,Desktop
91050,33054,2022-11-19 04:52:09,21.95,Desktop
7792,41469,2021-09-24 16:35:37,166.28,Mobile
46071,21810,2024-01-31 15:10:13,165.47,Tablet
77437,28469,2022-07-25 06:43:06,84.46,Tablet
71709,28285,2022-05-18 08:22:27,116.01,Tablet
1337,36964,2026-02-04 09:06:28,31.81,Mobile
43395,5513,2023-01-22 00:35:07,56.63,Mobile
9375,36848,2023-07-30 13:02:03,39.39,Mobile
12124,40101,2022-08-21 17:20:35,8.2,Tablet
36608,36073,2024-01-14 12:29:02,77.0,Desktop
38795,1682,2023-06-16 13:01:43,92.96,Mobile
85010,39234,2025-11-02 13:42:51,48.45,Tablet
6372,13111,2021-06-04 11:44:52,141.69,Tablet
35763,22829,2024-02-28 07:17:23,87.98,Tablet
87201,31813,2024-07-08 03:19:59,176.63,Tablet
23147,33712,2025-04-16 23:05:02,158.91,Tablet
2739,22563,2023-01-15 08:28:31,109.66,Mobile
6972,36375,2025-03-20 10:44:34,150.55,Mobile
45687,45753,2023-01-07 01:58:42,27.99,Tablet
20579,12980,2023-11-30 20:23:40,44.01,Smart_TV
97108,45633,2024-04-29 22:12:21,22.96,Mobile
17155,606,2023-12-04 08:56:27,113.14,Smart_TV
27227,41005,2024-12-16 14:09:09,75.42,Smart_TV
41459,35596,2024-01-04 22:48:33,135.3,Smart_TV
50266,49205,2022-02-21 11:14:59,25.5,Mobile
96890,19772,2022-08-28 03:02:37,43.85,Smart_TV
1668,22650,2024-07-26 03:52:55,93.74,Desktop
51978,10633,2025-05-18 04:01:40,87.01,Desktop
94446,37343,2022-08-26 06:53:22,97.65,Mobile
98396,28710,2024-08-01 02:18:03,114.99,Tablet
40731,26770,2023-04-06 21:56:58,71.45,Smart_TV
15783,48293,2025-05-31 16:38:31,15.26,Tablet
64682,46191,2022-07-07 12:12:08,78.3,Smart_TV
1514,49090,2025-08-13 05:33:06,173.77,Desktop
4323,38267,2022-07-20 18:59:28,177.61,Mobile
66854,27464,2024-05-09 04:17:46,30.77,Mobile
3255,15434,2025-10-10 05:34:30,110.59,Desktop
49974,20423,2026-02-25 08:40:45,83.85,Mobile
59283,3851,2024-01-31 19:00:48,54.42,Mobile
6829,35132,2024-12-15 03:40:32,98.9,Mobile
58515,7332,2023-10-28 04:10:14,76.28,Smart_TV
11992,11060,2025-09-14 10:28:53,131.52,Mobile
16602,3840,2024-05-06 14:30:39,168.84,Mobile
68125,1017,2021-06-05 17:16:58,27.1,Smart_TV
63145,21768,2021-06-12 15:42:59,23.96,Smart_TV
27588,44246,2023-07-03 20:14:39,164.23,Mobile
72702,9165,2022-05-14 05:42:21,40.55,Desktop
43582,18021,2023-05-25 18:44:39,8.2,Smart_TV
43706,17555,2021-10-23 16:59:29,35.58,Smart_TV
61306,9875,2023-04-12 05:59:29,46.62,Mobile
65602,924,2021-05-19 18:54:22,94.1,Smart_TV
80729,10912,2025-05-08 14:10:46,113.69,Tablet
89035,47450,2026-03-22 12:30:06,6.38,Desktop
83330,19277,2022-12-30 12:23:46,123.7,Mobile
14831,21551,2021-09-03 06:45:30,128.85,Mobile
31293,39029,2023-08-29 11:19:35,147.79,Smart_TV
39873,11037,2022-10-31 10:07:33,97.64,Mobile
91872,27382,2025-02-20 17:37:11,75.72,Desktop
58850,10480,2023-01-26 04:38:21,134.63,Tablet
86251,34698,2022-11-29 21:59:23,93.4,Tablet
15420,46331,2024-09-28 15:55:48,20.63,Desktop
75660,44917,2023-06-13 08:17:27,31.22,Desktop
30937,9231,2023-05-26 14:52:31,57.74,Mobile
39597,49072,2025-06-12 15:53:17,14.93,Mobile
60397,8541,2025-03-31 00:11:29,65.86,Smart_TV
39590,21735,2026-03-31 20:37:59,131.42,Smart_TV
71149,46691,2025-10-08 22:13:37,157.65,Tablet
17483,42537,2024-02-14 10:06:25,108.2,Tablet
84044,873,2024-04-16 08:58:15,152.86,Mobile
775,41574,2025-05-31 03:30:02,143.22,Smart_TV
39684,1665,2023-10-22 11:54:28,38.25,Tablet
6487,28336,2026-01-13 20:06:34,31.6,Mobile
63996,20900,2023-09-27 14:55:44,81.25,Tablet
41673,3925,2024-10-24 03:32:37,7.67,Mobile
62165,42158,2024-01-11 09:56:54,158.93,Tablet
52038,26752,2023-02-02 23:55:26,73.61,Smart_TV
63045,26225,2022-08-31 21:55:28,42.6,Smart_TV
29140,35344,2024-01-23 15:53:51,104.02,Tablet
86008,39803,2025-05-05 07:30:58,137.19,Tablet
17952,26636,2024-10-16 21:16:24,100.87,Smart_TV
59806,34951,2025-11-12 10:12:36,106.59,Smart_TV
23578,39148,2022-10-07 03:13:09,11.38,Tablet
95937,49847,2022-08-01 17:41:28,75.94,Mobile
100124,11235,2023-12-04 18:16:32,87.76,Tablet
38708,2728,2025-04-20 13:00:57,108.67,Smart_TV
79555,45617,2021-08-10 16:45:34,166.65,Mobile
23882,26921,2025-05-05 21:02:48,29.88,Desktop
96668,22206,2022-08-21 18:46:49,71.95,Desktop
83523,14591,2022-11-30 00:24:27,59.49,Tablet
2306,25416,2026-02-11 05:32:27,17.8,Mobile
13639,38253,2023-10-11 21:27:42,48.58,Desktop
94027,10672,2023-10-13 07:41:31,31.44,Desktop
34195,11168,2021-06-06 22:49:55,97.71,Mobile
89367,46247,2022-07-15 11:40:56,125.17,Desktop
74644,14342,2023-05-28 09:50:30,104.19,Smart_TV
89972,43770,2024-12-02 23:20:31,146.07,Smart_TV
41691,19791,2021-09-28 08:30:00,82.47,Desktop
7667,42507,2023-05-28 04:06:14,58.0,Mobile
29888,10788,2025-03-21 17:59:36,64.08,Mobile
28319,46790,2024-06-05 11:17:30,120.61,Smart_TV
90246,9574,2024-10-01 02:39:34,164.58,Desktop
99389,14241,2024-12-22 22:29:16,70.66,Smart_TV
70555,1692,2021-06-03 09:48:44,12.54,Desktop
70352,29398,2026-01-05 17:02:24,146.52,Tablet
39130,24182,2021-11-03 05:29:49,48.57,Smart_TV
49668,3897,2025-12-16 09:17:12,100.33,Smart_TV
57584,17638,2021-05-25 02:17:51,25.44,Tablet
280,3221,2025-04-13 17:07:17,85.98,Desktop
52847,43467,2024-05-01 17:04:44,28.18,Smart_TV
19311,6496,2024-07-23 04:58:32,167.37,Mobile
7912,34752,2025-05-30 10:57:58,94.84,Mobile
6455,48372,2024-04-24 18:33:31,61.59,Mobile
50029,27698,2022-03-30 10:50:31,74.47,Smart_TV
73929,11593,2024-07-01 01:10:24,90.67,Mobile
87336,49293,2024-05-27 20:52:09,103.66,Mobile
65620,9088,2022-10-06 04:59:01,93.19,Mobile
50192,21387,2025-12-08 09:10:43,61.79,Smart_TV
75237,41865,2025-12-10 06:11:48,147.95,Tablet
20233,8321,2023-06-08 20:56:25,6.38,Smart_TV
71863,38418,2022-03-31 10:17:10,105.23,Mobile
78426,26817,2024-07-05 01:06:57,117.33,Mobile
22899,16136,2026-03-29 11:29:40,103.13,Desktop
98034,43033,2026-01-18 02:44:51,155.45,Desktop
1535,40244,2024-07-28 23:12:23,81.52,Mobile
28764,25054,2022-07-02 02:52:52,96.8,Desktop
822,19481,2024-09-04 07:56:17,63.2,Mobile
51102,22330,2021-04-06 18:52:46,146.18,Mobile
80721,35530,2022-07-07 21:11:12,161.19,Desktop
78268,19917,2022-09-24 06:25:40,27.51,Smart_TV
45294,16891,2025-06-16 19:11:37,80.82,Mobile
29336,43096,2023-11-09 12:47:29,43.9,Tablet
12393,9098,2022-09-30 16:02:22,132.67,Mobile
12325,42145,2025-01-02 14:20:01,104.45,Smart_TV
62828,24277,2022-04-24 07:41:17,19.87,Tablet
85555,15496,2021-05-18 01:44:36,23.27,Smart_TV
12237,3801,2026-01-18 10:35:05,118.97,Mobile
42443,40183,2023-04-07 01:23:59,124.63,Desktop
8629,21272,2024-01-10 18:48:45,129.22,Mobile
64709,31813,2023-04-20 09:18:00,24.52,Smart_TV
23425,44800,2026-03-02 07:35:59,93.74,Smart_TV
43797,23860,2023-05-06 18:08:25,37.4,Tablet
48498,46247,2022-03-17 07:47:30,177.7,Mobile
22180,49982,2021-11-29 00:53:38,178.52,Tablet
9916,36876,2022-08-19 21:11:39,138.17,Mobile
67405,17995,2025-01-05 09:48:57,92.28,Tablet
61873,45332,2023-02-11 16:13:20,143.28,Smart_TV
97825,36919,2025-10-21 18:21:28,19.79,Tablet
99391,38257,2025-07-13 10:20:26,147.61,Mobile
83903,47808,2024-10-28 09:14:42,138.89,Tablet
40086,35356,2021-12-06 15:05:13,104.35,Mobile
5151,33822,2021-06-13 19:55:11,97.65,Tablet
4128,42989,2023-12-02 08:05:52,115.81,Desktop
64903,26935,2022-04-12 14:39:52,111.25,Smart_TV
31178,9197,2023-02-04 19:02:22,158.98,Mobile
7981,19193,2025-10-07 20:35:11,99.32,Tablet
12260,5456,2025-04-19 00:21:45,171.1,Tablet
79493,19958,2024-09-27 19:26:19,110.56,Smart_TV
24816,4546,2025-09-09 19:08:42,87.79,Tablet
74718,38474,2022-03-05 16:24:27,74.68,Desktop
90028,35910,2022-05-26 07:48:32,145.86,Smart_TV
63119,37609,2022-04-16 01:46:52,160.07,Desktop
33333,28447,2025-12-13 19:19:12,177.17,Desktop
81149,10948,2022-09-21 14:17:59,129.09,Desktop
48613,29723,2023-12-03 12:23:13,154.49,Desktop
98040,11051,2022-08-26 15:52:17,158.64,Smart_TV
66566,953,2021-09-01 01:51:58,5.32,Smart_TV
12515,19092,2026-02-05 22:13:16,106.01,Mobile
44966,35296,2022-07-12 13:33:54,166.01,Mobile
99987,19943,2021-08-17 23:20:55,175.17,Mobile
23339,15490,2025-12-17 20:57:01,155.59,Smart_TV
62603,11849,2022-08-04 22:07:01,26.48,Tablet
60286,32166,2023-05-29 03:27:47,165.57,Desktop
66223,24654,2022-06-26 03:40:22,78.43,Tablet
43446,13751,2026-03-25 05:57:18,91.69,Tablet
11271,44995,2023-11-24 15:50:14,171.99,Mobile
99202,16456,2023-05-07 09:20:45,128.21,Mobile
44210,16866,2024-11-21 05:16:30,7.86,Mobile
5832,829,2025-05-08 09:35:54,106.57,Smart_TV
76725,23650,2026-03-15 07:10:15,117.58,Desktop
90686,12431,2024-08-31 05:33:26,24.12,Desktop
8609,3782,2023-04-20 14:39:02,45.23,Smart_TV
13935,1568,2022-11-20 02:45:07,83.75,Smart_TV
1107,27613,2023-02-14 03:13:48,71.39,Tablet
49157,44130,2023-06-26 01:09:50,61.67,Tablet
33077,40792,2022-10-11 14:17:37,23.79,Desktop
44324,30144,2022-11-06 18:09:11,32.91,Tablet
86892,38249,2025-07-05 20:09:50,116.38,Smart_TV
40331,9096,2023-10-22 07:49:08,51.99,Tablet
93170,25805,2025-12-08 06:58:54,179.95,Tablet
62983,3199,2022-11-17 03:28:47,138.15,Mobile
27830,15575,2022-01-24 11:30:11,80.99,Tablet
57728,48154,2026-01-28 20:37:57,80.49,Smart_TV
68112,46302,2022-10-30 17:12:31,83.19,Smart_TV
59731,18322,2023-07-22 08:14:28,113.26,Desktop
80422,11587,2022-04-16 11:32:47,87.39,Tablet
58531,36066,2025-02-27 20:51:48,138.41,Mobile
95834,20599,2023-05-27 19:55:17,23.14,Smart_TV
57392,17501,2024-05-31 09:28:55,47.07,Smart_TV
25563,35771,2023-02-14 02:27:55,127.79,Desktop
15844,395,2022-12-10 03:49:55,75.28,Smart_TV
59306,12043,2024-05-20 21:43:29,125.96,Mobile
82747,23101,2023-04-24 15:24:35,158.28,Tablet
86202,47748,2025-03-25 07:05:25,10.14,Desktop
10420,19971,2023-11-27 00:21:37,94.25,Tablet
79354,25933,2022-09-13 11:40:50,86.76,Smart_TV
75115,15298,2024-08-06 16:43:23,136.65,Mobile
726,43710,2021-09-17 22:52:06,9.97,Desktop
14835,48306,2024-09-06 01:20:12,76.15,Smart_TV
62892,18904,2022-06-17 03:14:36,75.29,Mobile
2177,11881,2025-10-30 15:25:29,104.83,Smart_TV
40833,45046,2023-10-29 13:05:59,6.19,Tablet
60182,38320,2021-06-04 19:43:50,145.51,Mobile
58392,31453,2024-12-29 14:12:08,85.82,Smart_TV
73673,33080,2023-02-15 14:40:50,107.68,Tablet
37043,27721,2022-10-26 07:46:37,94.0,Smart_TV
75303,19098,2022-03-25 17:29:47,121.66,Tablet
474,43901,2025-12-21 22:13:45,179.62,Mobile
41210,8117,2021-05-08 01:31:45,13.54,Mobile
62587,25478,2022-07-22 10:10:32,43.64,Mobile
9197,28496,2021-06-06 15:28:30,9.87,Desktop
34286,36330,2023-11-15 12:57:28,60.37,Desktop
54643,30178,2022-10-08 00:26:48,72.22,Mobile
73180,32424,2025-02-10 03:56:30,142.53,Smart_TV
78201,40349,2021-12-02 08:57:26,173.37,Mobile
40539,7550,2022-06-08 02:05:29,56.85,Mobile
289,6832,2026-03-03 07:03:18,121.49,Desktop
55166,16179,2022-07-01 19:34:30,83.58,Desktop
23584,32744,2022-09-24 06:11:54,165.74,Mobile
25322,19359,2023-09-15 22:33:08,124.44,Tablet
4101,44263,2024-12-05 11:35:47,174.83,Smart_TV
95013,39901,2024-05-20 03:11:50,169.47,Smart_TV
55001,28098,2022-07-13 00:31:53,154.23,Tablet
56403,22767,2022-09-17 13:09:53,131.46,Tablet
84398,39253,2021-05-23 03:09:53,177.83,Smart_TV
20099,37469,2025-11-05 14:42:29,134.93,Mobile
98172,49648,2023-06-22 08:32:08,165.45,Tablet
6717,4030,2021-11-16 07:40:20,126.4,Mobile
11852,21283,2025-09-19 12:51:01,13.04,Desktop
13368,24518,2022-09-10 06:37:06,136.7,Desktop
13625,21815,2023-10-31 19:50:40,149.03,Mobile
48419,16536,2026-02-12 11:14:58,119.44,Tablet
83677,22534,2021-06-26 20:06:06,145.21,Mobile
18520,32242,2024-08-27 19:48:25,27.17,Mobile
87446,45801,2025-03-04 15:37:49,44.4,Mobile
50253,12342,2021-10-28 15:23:33,63.94,Desktop
54339,45898,2023-08-16 06:44:19,40.41,Desktop
16689,46930,2024-05-16 18:52:23,10.55,Desktop
59120,24361,2024-07-19 20:29:25,175.23,Mobile
85548,12618,2022-09-25 11:50:32,89.73,Mobile
526,43198,2026-02-10 00:08:03,141.52,Mobile
74779,30032,2023-04-08 06:29:15,41.33,Tablet
78975,42272,2026-01-17 17:18:38,148.23,Tablet
72643,3756,2024-04-07 05:16:50,40.92,Mobile
72447,11219,2022-04-27 10:04:30,129.47,Desktop
45456,42920,2025-05-15 08:37:41,138.38,Tablet
29874,41417,2021-04-21 23:18:05,116.49,Smart_TV
69755,20628,2023-10-09 22:15:17,52.69,Smart_TV
11121,30478,2025-11-11 02:11:17,6.81,Desktop
93235,21097,2023-05-13 20:39:46,104.4,Desktop
69522,18136,2021-08-16 12:20:26,56.25,Mobile
89727,26302,2024-07-07 11:06:33,25.52,Mobile
72158,20782,2023-11-11 17:22:50,74.96,Smart_TV
71367,42375,2026-03-26 14:21:47,167.71,Tablet
87919,11909,2025-02-09 04:55:55,163.25,Tablet
47646,3884,2021-11-15 22:38:05,77.37,Smart_TV
859,37514,2023-01-10 20:57:25,142.33,Smart_TV
55248,3105,2022-11-26 12:54:46,72.79,Mobile
82504,46174,2021-07-28 01:02:27,32.03,Tablet
1600,28779,2022-09-02 19:04:25,7.22,Tablet
23415,41711,2026-02-06 12:19:20,153.87,Desktop
80184,25866,2024-01-06 14:00:36,117.36,Mobile
29676,17334,2024-08-06 13:36:34,149.73,Desktop
19168,25227,2024-05-02 05:09:13,173.03,Mobile
69943,1012,2021-05-28 17:21:45,52.41,Tablet
25554,5454,2021-06-04 13:01:34,48.24,Tablet
68751,29305,2022-09-20 07:07:23,113.31,Smart_TV
32836,14336,2021-07-26 18:26:51,146.95,Desktop
49267,14267,2025-04-14 01:58:41,44.13,Mobile
92743,43095,2025-08-10 05:35:47,21.2,Tablet
64947,21959,2024-02-01 11:17:39,21.86,Desktop
68117,40960,2026-04-01 16:48:24,110.18,Smart_TV
35174,38268,2022-04-13 03:19:13,88.81,Smart_TV
6958,47507,2024-08-09 20:57:25,176.43,Mobile
39777,6358,2024-04-22 02:58:18,142.69,Mobile
72914,47499,2025-01-02 01:59:06,90.89,Tablet
66110,33548,2021-06-02 03:38:07,132.78,Desktop
61289,40067,2023-05-07 09:14:40,143.39,Tablet
4109,25486,2024-01-27 08:16:08,16.59,Tablet
15318,31113,2025-03-29 15:08:26,79.13,Desktop
62039,42936,2021-06-09 05:10:53,83.39,Mobile
41503,46376,2025-10-05 04:02:03,130.8,Tablet
28579,18420,2025-12-29 06:43:31,89.27,Mobile
10606,9047,2022-08-14 09:05:28,114.02,Mobile
78520,9364,2021-10-29 19:44:17,8.62,Mobile
70169,10548,2024-02-06 17:25:13,71.65,Smart_TV
28281,49949,2023-07-21 01:24:42,154.08,Desktop
66255,5340,2025-08-13 01:16:46,154.8,Mobile
23154,3121,2024-03-25 11:53:54,114.21,Desktop
61548,10293,2021-05-23 19:08:44,154.16,Desktop
92634,4241,2024-09-27 08:23:46,159.68,Mobile
65736,15162,2024-06-24 01:45:19,6.86,Mobile
37498,25420,2024-06-12 17:56:03,44.36,Desktop
78913,28282,2024-05-31 10:16:07,131.34,Smart_TV
32063,45271,2025-12-27 05:18:02,62.06,Tablet
7719,37966,2026-03-22 13:34:20,64.4,Desktop
38295,43827,2024-12-18 03:23:52,11.35,Tablet
18699,49794,2026-03-08 11:21:17,73.24,Desktop
76642,36522,2023-09-28 22:00:54,57.19,Desktop
60428,32483,2022-11-08 03:28:33,94.59,Mobile
51527,3079,2025-07-09 04:19:58,92.69,Smart_TV
66117,22574,2023-07-25 19:00:31,22.49,Tablet
59302,14323,2023-07-12 19:42:46,154.87,Tablet
79656,13938,2025-08-02 03:48:13,35.79,Mobile
50402,46565,2024-11-18 07:24:10,61.06,Mobile
24737,8012,2023-12-25 11:24:46,58.09,Desktop
31826,9556,2025-07-21 17:51:56,13.12,Smart_TV
91481,21566,2021-12-31 20:50:50,104.01,Smart_TV
57535,28524,2023-03-07 18:49:00,85.23,Desktop
14857,4331,2023-02-23 22:36:46,159.12,Smart_TV
61839,39227,2023-10-04 15:32:48,52.1,Desktop
10986,23852,2023-03-02 04:56:29,43.07,Smart_TV
18436,21157,2025-03-14 22:27:39,143.95,Desktop
28033,31390,2023-09-09 07:13:21,34.65,Tablet
31132,19446,2023-05-29 03:22:38,89.7,Mobile
59669,32286,2022-11-01 02:57:11,5.95,Smart_TV
3913,35540,2023-05-09 17:48:49,67.07,Mobile
73365,6536,2025-05-06 11:31:54,167.44,Mobile
7146,37002,2022-10-15 13:26:31,111.36,Mobile
26997,35075,2024-01-29 13:02:19,58.76,Tablet
57900,19609,2023-02-18 06:40:49,74.84,Mobile
96095,29884,2024-11-30 00:34:05,121.08,Smart_TV
38582,2420,2024-12-22 11:32:45,54.18,Mobile
85445,18029,2021-08-11 06:56:48,106.19,Mobile
27723,40842,2023-12-25 20:29:22,64.72,Smart_TV
42199,6170,2022-09-20 21:33:12,54.48,Desktop
79858,41923,2021-05-17 12:54:59,123.75,Mobile
86965,32190,2023-11-10 07:16:46,75.89,Desktop
61806,14135,2025-12-29 10:52:33,50.87,Desktop
97449,5683,2023-11-01 01:16:40,92.8,Mobile
30384,10629,2025-07-05 05:52:57,100.31,Mobile
50529,31166,2023-02-15 01:34:15,152.83,Mobile
25367,32360,2024-03-13 04:10:58,68.05,Mobile
24082,19475,2022-10-26 17:31:42,36.7,Mobile
13684,34052,2022-01-17 01:21:25,118.68,Mobile
57063,18161,2022-08-28 08:25:18,65.76,Tablet
71430,557,2025-11-14 05:50:22,162.26,Mobile
96725,40795,2025-10-12 01:39:09,28.34,Desktop
33504,7763,2023-06-11 22:59:21,113.68,Mobile
20631,18792,2022-11-30 13:46:08,80.08,Smart_TV
59524,10674,2026-02-21 08:21:04,59.93,Tablet
18493,10839,2022-03-14 17:58:58,154.62,Mobile
41137,27149,2024-05-05 09:16:48,101.66,Desktop
37344,37870,2023-05-23 04:33:23,34.48,Desktop
85716,42828,2022-12-22 08:21:26,41.44,Tablet
32122,44787,2026-01-12 06:53:33,115.68,Mobile
94291,18156,2024-05-26 12:44:08,41.0,Desktop
56625,46745,2026-01-12 21:50:08,34.5,Smart_TV
77787,11674,2024-08-08 03:11:13,120.28,Smart_TV
88423,47761,2025-07-11 08:33:47,145.43,Desktop
6089,41340,2025-10-24 20:10:02,118.27,Mobile
30885,24752,2022-11-06 03:14:35,75.84,Mobile
10949,28433,2022-06-02 17:53:26,96.55,Smart_TV
11489,10359,2025-12-14 20:58:49,112.72,Smart_TV
82431,13990,2022-06-26 21:48:45,9.04,Desktop
97922,30345,2024-08-28 06:42:05,89.44,Tablet
36128,2533,2023-01-02 23:41:38,122.74,Tablet
78629,31429,2024-12-01 19:00:47,119.01,Tablet
40948,29591,2025-12-18 15:33:40,95.76,Mobile
86315,32757,2025-09-24 08:54:48,53.89,Mobile
47290,23396,2025-01-21 12:20:17,63.44,Smart_TV
65495,5079,2023-09-21 08:30:18,156.76,Mobile
97144,38386,2023-05-19 06:02:21,30.8,Mobile
6265,32514,2023-11-16 02:17:41,104.88,Smart_TV
34289,8761,2024-02-05 12:47:23,129.71,Mobile
47321,9507,2023-01-19 05:02:22,30.27,Desktop
88712,28365,2025-10-06 12:09:33,115.31,Mobile
24238,622,2022-09-22 19:32:59,61.98,Desktop
57794,24701,2024-11-08 09:56:42,113.57,Tablet
92359,22167,2025-06-10 23:00:05,163.52,Desktop
99372,18035,2025-01-26 01:32:53,116.14,Tablet
69115,35862,2024-09-25 03:07:56,47.93,Smart_TV
34301,8399,2023-08-07 17:42:38,5.35,Desktop
83075,9951,2022-11-21 11:57:26,90.2,Desktop
12111,28932,2023-06-27 02:55:52,160.69,Mobile
42415,43734,2023-02-23 12:57:14,172.75,Mobile
6886,4480,2023-10-22 10:21:20,155.16,Smart_TV
6797,2172,2023-05-10 13:53:56,59.95,Mobile
83935,15324,2025-02-07 19:55:57,151.65,Tablet
93644,4985,2022-01-13 20:40:48,133.32,Smart_TV
6323,17207,2023-05-27 03:01:47,164.72,Smart_TV
60360,4083,2024-07-19 06:09:02,8.97,Tablet
1822,13300,2025-11-17 11:14:54,147.98,Tablet
88012,22353,2021-09-14 20:19:01,179.34,Mobile
70540,4218,2021-04-22 16:37:47,177.77,Mobile
43307,38789,2024-03-27 21:03:43,56.84,Mobile
70899,40242,2023-02-15 03:05:09,93.17,Tablet
66035,46019,2025-02-11 05:45:09,12.21,Mobile
43980,39483,2022-03-05 17:02:54,168.79,Desktop
11526,15447,2021-09-04 01:52:54,176.02,Mobile
13393,37883,2023-07-30 11:41:50,91.81,Desktop
89092,18634,2022-04-20 22:33:50,165.38,Tablet
16314,47630,2022-07-13 20:12:10,161.6,Smart_TV
25149,39358,2023-12-09 13:24:04,92.07,Smart_TV
4936,33274,2023-10-08 15:33:54,123.37,Tablet
23668,15613,2025-05-30 08:43:22,142.67,Mobile
94822,37778,2023-12-02 09:33:22,178.25,Mobile
19536,48354,2024-06-10 18:09:10,164.56,Tablet
52952,36239,2021-09-22 11:35:14,99.96,Tablet
10617,44099,2024-10-17 04:17:54,101.66,Desktop
93075,11060,2024-11-29 07:23:22,26.69,Tablet
28528,38812,2026-02-21 14:54:56,105.31,Desktop
72532,3069,2026-02-03 06:45:19,83.49,Tablet
41306,24261,2023-03-22 09:31:10,87.45,Smart_TV
32097,22668,2022-10-08 18:30:00,138.94,Desktop
14206,37713,2025-01-08 17:17:50,170.38,Desktop
9887,7936,2023-11-08 05:54:44,157.71,Desktop
38309,22992,2025-12-11 23:54:29,17.86,Tablet
47215,31171,2024-07-30 02:31:27,158.8,Desktop
61273,15280,2022-10-13 04:15:09,125.07,Desktop
75524,13586,2023-10-29 03:03:43,75.86,Mobile
20320,16051,2025-12-20 20:24:25,42.97,Smart_TV
69335,16076,2022-03-17 02:30:41,174.02,Tablet
87359,5893,2021-04-23 19:57:25,87.29,Desktop
42303,23798,2022-03-30 09:46:24,177.06,Tablet
36034,26156,2022-12-06 02:32:22,112.78,Smart_TV
10426,13475,2025-03-02 13:44:18,64.87,Desktop
98671,14649,2023-05-01 18:15:45,46.3,Desktop
58094,40157,2023-04-24 02:36:13,34.95,Smart_TV
90988,5509,2025-12-25 18:41:59,44.58,Smart_TV
87237,4471,2023-06-26 16:34:12,124.29,Tablet
23206,46725,2024-12-17 20:22:31,46.85,Smart_TV
59175,11664,2022-03-05 14:36:56,176.28,Tablet
87041,21308,2023-11-30 23:15:43,136.04,Tablet
25629,46444,2026-03-05 04:10:07,44.66,Tablet
52059,35788,2022-03-06 15:31:54,41.52,Tablet
12796,4041,2021-11-28 13:08:04,85.31,Tablet
73352,16993,2023-11-13 06:26:56,13.38,Tablet
94853,38925,2023-02-11 19:03:31,38.08,Tablet
17520,30501,2021-08-19 11:57:31,161.53,Tablet
68672,24490,2023-05-22 13:02:37,136.88,Tablet
82965,10850,2025-07-25 17:17:37,116.9,Smart_TV
23434,40381,2025-03-09 15:01:20,8.27,Mobile
65486,34711,2025-04-29 13:10:51,21.42,Desktop
83028,12017,2025-08-07 11:54:47,29.74,Mobile
74342,400,2022-03-19 12:39:41,171.45,Smart_TV
72223,1926,2025-11-25 21:59:44,30.15,Tablet
66034,1057,2023-11-02 06:26:13,52.49,Smart_TV
77960,30024,2022-03-08 03:25:20,161.09,Tablet
81549,28242,2022-08-30 08:12:00,90.66,Tablet
83165,392,2022-09-07 10:55:02,89.49,Smart_TV
1642,42272,2023-02-16 15:34:35,15.55,Smart_TV
35254,9497,2023-03-04 03:56:42,116.66,Desktop
33831,20076,2022-02-04 08:33:39,35.96,Smart_TV
2419,25298,2023-08-02 21:09:58,163.85,Mobile
68229,38808,2025-05-20 17:05:51,37.75,Tablet
35287,13630,2025-11-13 10:54:33,104.58,Tablet
99526,40150,2024-02-23 18:48:58,50.44,Smart_TV
91493,24208,2023-06-28 15:53:43,29.63,Smart_TV
10400,37811,2023-07-10 07:23:58,121.11,Tablet
41648,48952,2021-12-20 09:03:40,73.45,Smart_TV
48967,32643,2024-04-05 14:36:44,58.92,Desktop
83203,42857,2024-06-05 01:10:44,36.83,Tablet
91092,3142,2022-11-11 02:10:37,150.54,Desktop
88189,19084,2023-05-03 16:51:18,22.47,Mobile
29336,14978,2021-06-10 21:36:10,18.48,Smart_TV
56533,21239,2024-07-29 18:33:41,20.19,Mobile
54642,32027,2025-09-08 08:27:17,124.99,Desktop
49076,29376,2025-02-19 13:14:11,58.45,Desktop
44194,7412,2022-08-27 08:28:28,175.47,Desktop
4567,13657,2022-03-10 18:52:01,47.95,Tablet
34552,17409,2021-12-05 16:34:58,154.62,Mobile
86185,44017,2021-05-27 21:19:03,138.03,Mobile
62625,30457,2022-04-08 18:25:26,74.63,Desktop
81290,2392,2022-04-25 06:22:27,119.69,Smart_TV
20061,31688,2023-11-19 15:36:47,72.34,Smart_TV
64343,15124,2023-04-23 03:38:18,163.22,Mobile
57047,653,2024-09-18 22:27:33,172.76,Mobile
27294,21716,2021-08-24 04:28:43,19.66,Tablet
98325,38372,2025-12-21 08:45:03,5.31,Tablet
36626,33611,2024-05-01 15:26:15,94.94,Smart_TV
93429,32174,2023-04-02 20:46:27,33.48,Smart_TV
91880,34344,2026-01-11 05:47:38,6.74,Desktop
83925,7141,2024-08-02 09:57:26,83.94,Tablet
